response_id,department,country,region,gender_group,age_band,job_level,tenure_band,work_model,Belonging,Employee Voice,Psychological Safety,Fairness & Opportunity,Inclusive Leadership,inclusion_index_1_5,inclusion_index_0_100,inclusion_outcome
R03208,Finance & Legal,SG,APAC,Women,40-49,Individual contributor,10 years +,Onsite,4.667,4.333,3.667,3.667,3.667,4.0,75.0,4.333
R03209,Finance & Legal,SG,APAC,Women,30-39,Individual contributor,6-10 years,Onsite,4.333,3.667,3.667,3.333,4.333,3.867,71.7,3.667
R03210,Finance & Legal,SG,APAC,Men,40-49,Team lead,6-10 years,Onsite,4.667,2.333,4.333,4.667,4.333,4.067,76.7,4.667
R03211,Finance & Legal,SG,APAC,Women,60+,Individual contributor,< 1 year,Onsite,4.667,3.667,3.0,3.667,5.0,4.0,75.0,3.333
R03212,Finance & Legal,SG,APAC,Men,40-49,Individual contributor,< 1 year,Remote,5.0,3.333,4.0,3.667,4.333,4.067,76.7,4.0
R03213,Finance & Legal,SG,APAC,Women,50-59,Team lead,< 1 year,Onsite,4.333,4.667,4.0,3.667,3.667,4.067,76.7,4.0
R03214,Finance & Legal,SG,APAC,Men,30-39,Individual contributor,1-2 years,Hybrid,2.0,3.333,4.0,4.0,5.0,3.667,66.7,3.667
R03215,Finance & Legal,SG,APAC,Non-binary / self-described,40-49,Individual contributor,< 1 year,Hybrid,5.0,2.667,5.0,3.667,4.333,4.133,78.3,5.0
R03216,Finance & Legal,SG,APAC,Men,18-29,Individual contributor,3-5 years,Hybrid,4.333,4.333,4.667,3.333,3.333,4.0,75.0,4.0
R03217,Finance & Legal,SG,APAC,Women,30-39,Individual contributor,6-10 years,Hybrid,5.0,2.0,4.0,3.333,4.667,3.8,70.0,5.0
R03218,Finance & Legal,SG,APAC,Men,30-39,Manager,3-5 years,Onsite,4.667,3.0,3.667,3.0,5.0,3.867,71.7,4.333
R03220,Finance & Legal,SG,APAC,Women,18-29,Individual contributor,< 1 year,Onsite,2.667,4.333,4.333,3.667,3.333,3.667,66.7,4.333
R03221,Finance & Legal,SG,APAC,Men,18-29,Manager,3-5 years,Remote,5.0,3.0,3.333,1.667,4.0,3.4,60.0,3.333
R03222,Finance & Legal,SG,APAC,Women,18-29,Individual contributor,3-5 years,Onsite,5.0,3.0,4.667,3.667,3.667,4.0,75.0,3.0
R03223,Finance & Legal,SG,APAC,Men,30-39,Individual contributor,1-2 years,Onsite,4.0,2.667,2.667,2.333,4.333,3.2,55.0,1.667
R03224,Finance & Legal,SG,APAC,Women,50-59,Individual contributor,1-2 years,Onsite,4.0,4.0,4.0,3.333,4.0,3.867,71.7,4.667
R03227,Finance & Legal,SG,APAC,Women,30-39,Individual contributor,1-2 years,Hybrid,3.333,2.667,4.333,4.0,3.333,3.533,63.3,3.0
R03228,Finance & Legal,SG,APAC,Men,18-29,Manager,3-5 years,Onsite,5.0,4.0,4.0,4.667,3.667,4.267,81.7,4.667
R03229,Finance & Legal,SG,APAC,Women,18-29,Individual contributor,6-10 years,Remote,5.0,3.333,3.667,3.333,4.0,3.867,71.7,4.667
R03231,Finance & Legal,SG,APAC,Women,40-49,Manager,1-2 years,Onsite,4.667,4.333,3.0,4.333,4.667,4.2,80.0,3.667
R03232,Finance & Legal,SG,APAC,Men,30-39,Individual contributor,6-10 years,Hybrid,3.333,3.0,3.333,3.0,3.667,3.267,56.7,3.667
R03233,Finance & Legal,SG,APAC,Women,18-29,Individual contributor,1-2 years,Onsite,2.333,3.333,4.333,2.667,4.667,3.467,61.7,3.667
R03234,Finance & Legal,SG,APAC,Men,60+,Individual contributor,1-2 years,Remote,4.0,4.333,3.333,3.333,4.667,3.933,73.3,4.333
R03236,Finance & Legal,SG,APAC,Men,30-39,Individual contributor,3-5 years,Hybrid,5.0,4.333,3.0,2.667,3.0,3.6,65.0,3.0
R03237,Finance & Legal,SG,APAC,Non-binary / self-described,40-49,Individual contributor,6-10 years,Hybrid,5.0,3.333,2.333,3.667,3.667,3.6,65.0,4.667
R03238,Finance & Legal,SG,APAC,Women,30-39,Individual contributor,< 1 year,Hybrid,3.0,5.0,5.0,2.333,4.333,3.933,73.3,3.333
R03239,Finance & Legal,SG,APAC,Men,18-29,Individual contributor,1-2 years,Hybrid,3.667,3.0,4.333,2.667,5.0,3.733,68.3,3.333
R03240,Finance & Legal,SG,APAC,Women,18-29,Individual contributor,6-10 years,Onsite,3.333,3.333,2.667,3.333,3.667,3.267,56.7,3.0
R03241,Finance & Legal,SG,APAC,Non-binary / self-described,30-39,Individual contributor,3-5 years,Hybrid,4.0,4.0,4.0,4.0,4.333,4.067,76.7,3.0
R03242,Finance & Legal,SG,APAC,Women,60+,Individual contributor,< 1 year,Hybrid,3.667,4.333,3.0,3.333,4.333,3.733,68.3,2.0
R03243,Finance & Legal,SG,APAC,Women,30-39,Manager,3-5 years,Onsite,4.667,3.0,3.333,3.667,3.667,3.667,66.7,4.0
R03244,Finance & Legal,SG,APAC,Men,40-49,Individual contributor,10 years +,Onsite,4.333,3.333,3.333,4.333,5.0,4.067,76.7,3.667
R03245,Finance & Legal,SG,APAC,Non-binary / self-described,60+,Individual contributor,1-2 years,Onsite,4.667,3.667,5.0,4.333,3.667,4.267,81.7,4.667
R03246,Finance & Legal,CA,North America,Men,40-49,Individual contributor,6-10 years,Onsite,3.333,3.667,3.667,4.0,4.667,3.867,71.7,4.0
R03248,Finance & Legal,CA,North America,Men,30-39,Individual contributor,3-5 years,Remote,2.667,2.333,2.333,3.333,2.333,2.6,40.0,2.0
R03250,Finance & Legal,CA,North America,Women,18-29,Individual contributor,3-5 years,Hybrid,3.333,3.333,1.333,2.0,3.667,2.733,43.3,3.333
R03251,Finance & Legal,CA,North America,Women,18-29,Team lead,3-5 years,Onsite,4.0,3.667,3.0,4.667,5.0,4.067,76.7,3.667
R03253,Finance & Legal,CA,North America,Men,18-29,Individual contributor,1-2 years,Hybrid,2.667,2.667,3.667,3.0,3.667,3.133,53.3,5.0
R03254,Finance & Legal,CA,North America,Men,50-59,Senior leader,10 years +,Onsite,4.333,4.667,4.667,2.0,4.0,3.933,73.3,4.333
R03255,Finance & Legal,CA,North America,Men,50-59,Individual contributor,< 1 year,Remote,4.667,4.333,2.0,3.667,5.0,3.933,73.3,4.333
R03256,Finance & Legal,CA,North America,Men,30-39,Individual contributor,1-2 years,Hybrid,4.0,3.333,4.667,3.333,4.333,3.933,73.3,4.333
R03257,Finance & Legal,CA,North America,Men,18-29,Individual contributor,6-10 years,Hybrid,3.333,4.333,1.667,2.667,2.0,2.8,45.0,2.333
R03258,Finance & Legal,CA,North America,Non-binary / self-described,30-39,Team lead,3-5 years,Hybrid,4.0,2.333,4.333,2.667,2.0,3.067,51.7,2.667
R03259,Finance & Legal,CA,North America,Men,30-39,Individual contributor,10 years +,Hybrid,3.667,2.333,3.667,2.0,4.0,3.133,53.3,3.333
R03260,Finance & Legal,CA,North America,Women,30-39,Individual contributor,6-10 years,Onsite,3.0,2.333,3.667,3.333,5.0,3.467,61.7,4.0
R03261,Finance & Legal,CA,North America,Men,60+,Individual contributor,10 years +,Remote,4.0,4.333,4.333,2.667,3.333,3.733,68.3,4.0
R03262,Finance & Legal,CA,North America,Women,40-49,Individual contributor,3-5 years,Remote,3.667,1.333,3.333,4.0,3.667,3.2,55.0,4.0
R03263,Finance & Legal,CA,North America,Women,40-49,Manager,1-2 years,Hybrid,5.0,3.333,3.667,3.0,2.667,3.533,63.3,2.333
R03265,Finance & Legal,CA,North America,Men,60+,Individual contributor,3-5 years,Hybrid,4.0,3.0,3.333,2.0,4.333,3.333,58.3,4.333
R03266,Finance & Legal,CA,North America,Men,60+,Individual contributor,6-10 years,Onsite,4.333,3.0,3.667,3.0,3.667,3.533,63.3,4.333
R03267,Finance & Legal,CA,North America,Men,18-29,Individual contributor,< 1 year,Hybrid,4.0,4.0,2.667,2.333,4.0,3.4,60.0,2.667
R03268,Finance & Legal,CA,North America,Non-binary / self-described,40-49,Individual contributor,1-2 years,Onsite,3.0,3.0,3.333,3.667,4.667,3.533,63.3,2.667
R03269,Finance & Legal,CA,North America,Women,40-49,Individual contributor,3-5 years,Onsite,2.667,4.333,2.667,2.667,3.0,3.067,51.7,4.333
R03271,Finance & Legal,CA,North America,Women,18-29,Individual contributor,6-10 years,Onsite,4.333,2.667,3.0,3.0,2.0,3.0,50.0,2.667
R03272,Finance & Legal,CA,North America,Men,50-59,Individual contributor,6-10 years,Hybrid,3.333,3.333,3.0,1.667,3.333,2.933,48.3,4.667
R03273,Finance & Legal,CA,North America,Men,40-49,Team lead,6-10 years,Hybrid,3.667,2.667,3.667,2.667,3.0,3.133,53.3,3.667
R03275,Finance & Legal,CA,North America,Women,18-29,Individual contributor,6-10 years,Onsite,2.333,3.0,3.333,1.333,2.333,2.467,36.7,3.0
R03276,Finance & Legal,CA,North America,Men,18-29,Individual contributor,1-2 years,Hybrid,4.0,3.333,3.333,2.667,2.667,3.2,55.0,5.0
R03277,Finance & Legal,CA,North America,Men,18-29,Individual contributor,3-5 years,Remote,3.333,4.0,3.0,2.667,3.333,3.267,56.7,3.667
R03278,Finance & Legal,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Remote,5.0,4.0,5.0,4.667,5.0,4.733,93.3,5.0
R03279,Finance & Legal,PL,EMEA,Men,30-39,Manager,< 1 year,Onsite,4.333,4.333,5.0,5.0,5.0,4.733,93.3,5.0
R03281,Finance & Legal,PL,EMEA,Women,30-39,Individual contributor,1-2 years,Onsite,5.0,3.0,4.0,2.667,4.333,3.8,70.0,4.667
R03282,Finance & Legal,PL,EMEA,Women,40-49,Team lead,1-2 years,Hybrid,4.667,4.333,3.333,4.0,5.0,4.267,81.7,5.0
R03285,Finance & Legal,PL,EMEA,Men,30-39,Team lead,6-10 years,Onsite,5.0,5.0,4.0,4.333,4.667,4.6,90.0,4.0
R03286,Finance & Legal,PL,EMEA,Men,50-59,Manager,3-5 years,Onsite,5.0,4.333,4.333,4.667,5.0,4.667,91.7,5.0
R03287,Finance & Legal,PL,EMEA,Men,40-49,Individual contributor,< 1 year,Onsite,5.0,5.0,5.0,4.0,5.0,4.8,95.0,5.0
R03288,Finance & Legal,PL,EMEA,Women,18-29,Individual contributor,3-5 years,Remote,5.0,4.0,4.667,2.667,5.0,4.267,81.7,4.0
R03289,Finance & Legal,PL,EMEA,Women,40-49,Team lead,6-10 years,Hybrid,5.0,3.0,3.667,3.333,4.0,3.8,70.0,5.0
R03290,Finance & Legal,PL,EMEA,Non-binary / self-described,18-29,Individual contributor,1-2 years,Hybrid,4.333,2.333,4.333,3.667,5.0,3.933,73.3,3.667
R03291,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,3-5 years,Onsite,5.0,3.667,4.0,3.333,4.667,4.133,78.3,4.333
R03292,Finance & Legal,PL,EMEA,Women,50-59,Individual contributor,10 years +,Remote,4.667,4.333,4.0,2.0,4.667,3.933,73.3,3.0
R03293,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,3-5 years,Hybrid,4.667,4.0,4.667,3.0,4.333,4.133,78.3,4.0
R03294,Finance & Legal,PL,EMEA,Men,40-49,Individual contributor,6-10 years,Onsite,5.0,3.333,3.667,2.667,4.667,3.867,71.7,4.333
R03295,Finance & Legal,PL,EMEA,Men,60+,Individual contributor,< 1 year,Remote,4.667,3.667,3.667,3.333,4.333,3.933,73.3,4.0
R03297,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,3-5 years,Onsite,4.667,3.333,5.0,4.333,5.0,4.467,86.7,4.333
R03298,Finance & Legal,PL,EMEA,Men,40-49,Individual contributor,3-5 years,Hybrid,5.0,3.667,5.0,3.0,5.0,4.333,83.3,5.0
R03299,Finance & Legal,PL,EMEA,Women,60+,Individual contributor,6-10 years,Onsite,5.0,3.333,3.333,2.667,4.0,3.667,66.7,4.0
R03300,Finance & Legal,PL,EMEA,Men,40-49,Individual contributor,1-2 years,Onsite,5.0,4.667,4.0,2.667,5.0,4.267,81.7,4.667
R03301,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,1-2 years,Remote,5.0,3.667,4.333,2.0,3.333,3.667,66.7,3.667
R03302,Finance & Legal,US,North America,Non-binary / self-described,30-39,Individual contributor,3-5 years,Remote,2.333,4.333,4.0,3.0,2.333,3.2,55.0,3.667
R03303,Finance & Legal,US,North America,Non-binary / self-described,30-39,Individual contributor,6-10 years,Hybrid,5.0,3.0,2.0,3.667,3.333,3.4,60.0,2.667
R03305,Finance & Legal,US,North America,Men,50-59,Individual contributor,6-10 years,Onsite,5.0,4.0,3.333,2.0,5.0,3.867,71.7,4.667
R03308,Finance & Legal,US,North America,Men,40-49,Team lead,1-2 years,Onsite,3.667,3.667,4.333,3.333,5.0,4.0,75.0,3.333
R03310,Finance & Legal,US,North America,Men,40-49,Individual contributor,1-2 years,Hybrid,3.667,4.333,2.333,4.0,4.667,3.8,70.0,3.667
R03312,Finance & Legal,US,North America,Men,18-29,Individual contributor,< 1 year,Onsite,5.0,3.333,4.667,2.333,3.667,3.8,70.0,2.333
R03313,Finance & Legal,US,North America,Women,40-49,Individual contributor,1-2 years,Hybrid,3.0,2.0,3.0,3.0,4.0,3.0,50.0,3.0
R03314,Finance & Legal,US,North America,Men,30-39,Individual contributor,10 years +,Remote,3.667,4.0,5.0,3.667,5.0,4.267,81.7,4.0
R03315,Finance & Legal,US,North America,Women,50-59,Individual contributor,1-2 years,Onsite,4.667,4.333,4.667,2.333,2.667,3.733,68.3,4.667
R03316,Finance & Legal,US,North America,Women,40-49,Individual contributor,< 1 year,Onsite,4.0,5.0,4.667,3.333,5.0,4.4,85.0,3.333
R03317,Finance & Legal,US,North America,Women,18-29,Individual contributor,6-10 years,Remote,3.333,4.333,3.0,3.333,2.333,3.267,56.7,4.333
R03318,Finance & Legal,US,North America,Women,18-29,Individual contributor,< 1 year,Onsite,3.0,3.667,4.0,4.667,3.667,3.8,70.0,3.667
R03319,Finance & Legal,US,North America,Men,18-29,Individual contributor,6-10 years,Hybrid,3.333,3.0,3.0,1.667,3.333,2.867,46.7,3.333
R03320,Finance & Legal,US,North America,Women,30-39,Individual contributor,1-2 years,Onsite,4.333,4.0,4.0,5.0,4.333,4.333,83.3,3.667
R03322,Finance & Legal,US,North America,Women,40-49,Individual contributor,6-10 years,Hybrid,5.0,3.333,3.0,3.0,5.0,3.867,71.7,4.0
R03323,Finance & Legal,US,North America,Women,18-29,Individual contributor,< 1 year,Remote,3.667,4.667,4.0,4.333,3.667,4.067,76.7,4.333
R03324,Finance & Legal,US,North America,Women,18-29,Individual contributor,1-2 years,Hybrid,4.667,4.0,5.0,3.333,3.667,4.133,78.3,4.333
R03325,Finance & Legal,US,North America,Women,18-29,Manager,1-2 years,Onsite,4.667,3.667,3.667,4.667,5.0,4.333,83.3,4.333
R03326,Finance & Legal,US,North America,Men,40-49,Team lead,< 1 year,Remote,4.667,5.0,5.0,3.0,4.333,4.4,85.0,4.667
R03327,Finance & Legal,US,North America,Women,40-49,Team lead,3-5 years,Remote,2.667,4.0,4.333,3.0,4.667,3.733,68.3,4.333
R03328,Finance & Legal,US,North America,Men,18-29,Individual contributor,6-10 years,Onsite,4.0,5.0,4.333,4.667,4.333,4.467,86.7,5.0
R03329,Finance & Legal,US,North America,Women,40-49,Individual contributor,6-10 years,Remote,4.0,2.667,3.0,3.667,4.0,3.467,61.7,2.667
R03330,Finance & Legal,US,North America,Men,40-49,Individual contributor,10 years +,Onsite,3.333,4.667,3.333,3.0,3.667,3.6,65.0,4.333
R03331,Finance & Legal,US,North America,Women,50-59,Team lead,3-5 years,Onsite,4.333,3.0,4.333,3.667,4.667,4.0,75.0,3.667
R03332,Finance & Legal,US,North America,Men,30-39,Team lead,6-10 years,Onsite,3.667,4.667,2.667,3.333,3.667,3.6,65.0,4.0
R03333,Finance & Legal,US,North America,Men,18-29,Individual contributor,3-5 years,Onsite,4.333,4.667,4.667,4.0,3.667,4.267,81.7,4.667
R03336,Finance & Legal,US,North America,Women,18-29,Team lead,10 years +,Onsite,4.667,4.667,4.667,4.0,4.667,4.533,88.3,3.333
R03337,Finance & Legal,US,North America,Men,30-39,Individual contributor,6-10 years,Remote,5.0,4.333,3.667,5.0,4.0,4.4,85.0,3.0
R03338,Finance & Legal,US,North America,Men,40-49,Individual contributor,< 1 year,Onsite,4.667,3.667,5.0,4.333,4.0,4.333,83.3,4.667
R03339,Finance & Legal,US,North America,Women,60+,Individual contributor,3-5 years,Onsite,4.0,3.333,3.333,4.0,3.333,3.6,65.0,4.667
R03340,Finance & Legal,US,North America,Women,18-29,Individual contributor,1-2 years,Onsite,4.333,2.667,5.0,4.333,4.333,4.133,78.3,4.0
R03341,Finance & Legal,US,North America,Men,30-39,Individual contributor,< 1 year,Hybrid,4.333,3.667,4.0,4.0,4.667,4.133,78.3,5.0
R03345,Finance & Legal,US,North America,Men,40-49,Individual contributor,10 years +,Onsite,4.0,3.667,2.0,3.333,4.667,3.533,63.3,4.333
R03346,Finance & Legal,US,North America,Men,30-39,Team lead,3-5 years,Onsite,3.0,4.333,4.0,2.333,3.0,3.333,58.3,3.333
R03348,Finance & Legal,US,North America,Men,18-29,Individual contributor,6-10 years,Onsite,3.667,3.333,3.333,3.667,3.333,3.467,61.7,3.333
R03349,Finance & Legal,US,North America,Men,40-49,Team lead,3-5 years,Hybrid,5.0,3.333,4.0,2.667,4.0,3.8,70.0,3.333
R03352,Finance & Legal,US,North America,Women,40-49,Individual contributor,6-10 years,Hybrid,3.667,4.667,4.0,4.0,4.333,4.133,78.3,4.667
R03353,Finance & Legal,US,North America,Women,30-39,Individual contributor,< 1 year,Onsite,3.667,4.333,3.0,4.0,4.0,3.8,70.0,4.0
R03354,Finance & Legal,US,North America,Men,50-59,Manager,6-10 years,Remote,4.333,5.0,4.667,3.667,4.333,4.4,85.0,4.333
R03355,Finance & Legal,US,North America,Non-binary / self-described,18-29,Individual contributor,3-5 years,Remote,4.333,3.667,3.333,3.333,5.0,3.933,73.3,4.0
R03356,Finance & Legal,US,North America,Women,40-49,Team lead,1-2 years,Onsite,4.333,3.333,2.333,4.333,2.667,3.4,60.0,3.667
R03359,Finance & Legal,US,North America,Women,30-39,Individual contributor,1-2 years,Onsite,3.0,3.667,3.667,3.333,4.667,3.667,66.7,4.667
R03361,Finance & Legal,US,North America,Women,40-49,Individual contributor,6-10 years,Hybrid,4.667,3.667,3.667,2.0,3.667,3.533,63.3,3.333
R03362,Finance & Legal,US,North America,Men,50-59,Manager,3-5 years,Onsite,4.667,2.667,5.0,4.333,4.333,4.2,80.0,4.0
R03363,Finance & Legal,US,North America,Women,30-39,Individual contributor,< 1 year,Hybrid,4.333,3.667,4.667,3.667,4.333,4.133,78.3,4.333
R03365,Finance & Legal,US,North America,Men,40-49,Individual contributor,3-5 years,Hybrid,4.667,2.667,4.0,3.0,2.333,3.333,58.3,4.0
R03366,Finance & Legal,US,North America,Women,50-59,Team lead,1-2 years,Onsite,5.0,4.333,4.0,3.667,4.0,4.2,80.0,4.333
R03367,Finance & Legal,US,North America,Women,30-39,Individual contributor,< 1 year,Onsite,4.333,4.333,4.0,3.0,3.0,3.733,68.3,3.0
R03368,Finance & Legal,US,North America,Men,50-59,Individual contributor,3-5 years,Hybrid,4.667,3.0,3.667,3.0,3.667,3.6,65.0,4.0
R03369,Finance & Legal,US,North America,Men,30-39,Individual contributor,3-5 years,Hybrid,4.667,4.333,3.333,3.0,4.667,4.0,75.0,3.0
R03370,Finance & Legal,US,North America,Men,18-29,Individual contributor,10 years +,Hybrid,2.0,4.333,4.667,2.333,3.333,3.333,58.3,4.333
R03371,Finance & Legal,US,North America,Women,40-49,Individual contributor,< 1 year,Onsite,4.667,2.333,4.0,4.333,4.333,3.933,73.3,4.333
R03372,Finance & Legal,US,North America,Men,40-49,Individual contributor,< 1 year,Onsite,4.667,3.0,4.667,2.667,4.333,3.867,71.7,4.667
R03373,Finance & Legal,US,North America,Men,40-49,Individual contributor,< 1 year,Onsite,3.667,4.0,4.667,3.0,5.0,4.067,76.7,4.0
R03374,Finance & Legal,US,North America,Women,30-39,Individual contributor,1-2 years,Hybrid,3.667,4.333,4.333,4.667,5.0,4.4,85.0,3.667
R03375,Finance & Legal,US,North America,Non-binary / self-described,40-49,Team lead,3-5 years,Onsite,4.333,2.667,4.0,3.0,4.667,3.733,68.3,3.0
R03376,Finance & Legal,US,North America,Men,30-39,Individual contributor,1-2 years,Hybrid,3.667,4.0,4.0,2.333,4.667,3.733,68.3,2.333
R03377,Finance & Legal,US,North America,Women,30-39,Individual contributor,10 years +,Onsite,4.667,3.0,4.0,3.333,2.667,3.533,63.3,4.667
R03378,Finance & Legal,DE,EMEA,Women,60+,Individual contributor,1-2 years,Onsite,4.333,2.667,4.333,3.667,4.667,3.933,73.3,3.0
R03379,Finance & Legal,DE,EMEA,Women,40-49,Manager,1-2 years,Hybrid,5.0,5.0,3.667,5.0,5.0,4.733,93.3,5.0
R03380,Finance & Legal,DE,EMEA,Women,30-39,Individual contributor,10 years +,Onsite,2.0,4.333,3.0,4.667,5.0,3.8,70.0,4.0
R03381,Finance & Legal,DE,EMEA,Non-binary / self-described,30-39,Individual contributor,3-5 years,Hybrid,4.667,4.667,3.667,3.333,4.0,4.067,76.7,3.0
R03382,Finance & Legal,DE,EMEA,Men,40-49,Individual contributor,1-2 years,Hybrid,3.333,5.0,3.667,5.0,4.667,4.333,83.3,3.0
R03383,Finance & Legal,DE,EMEA,Women,40-49,Team lead,1-2 years,Hybrid,5.0,4.667,5.0,3.333,4.0,4.4,85.0,3.333
R03385,Finance & Legal,DE,EMEA,Women,50-59,Individual contributor,6-10 years,Onsite,4.333,4.667,4.333,4.0,4.0,4.267,81.7,4.667
R03386,Finance & Legal,DE,EMEA,Men,40-49,Individual contributor,< 1 year,Onsite,3.0,5.0,4.667,3.667,3.667,4.0,75.0,4.0
R03387,Finance & Legal,DE,EMEA,Men,40-49,Individual contributor,3-5 years,Remote,3.667,5.0,4.667,3.0,4.333,4.133,78.3,3.667
R03388,Finance & Legal,DE,EMEA,Men,40-49,Team lead,6-10 years,Onsite,4.667,4.333,5.0,5.0,4.0,4.6,90.0,5.0
R03389,Finance & Legal,DE,EMEA,Women,30-39,Individual contributor,1-2 years,Hybrid,4.667,4.667,5.0,4.667,3.333,4.467,86.7,3.667
R03390,Finance & Legal,DE,EMEA,Women,60+,Individual contributor,1-2 years,Hybrid,4.333,5.0,4.333,3.667,3.667,4.2,80.0,4.667
R03391,Finance & Legal,DE,EMEA,Men,30-39,Individual contributor,10 years +,Hybrid,4.667,4.667,5.0,3.667,4.333,4.467,86.7,3.333
R03392,Finance & Legal,DE,EMEA,Women,40-49,Individual contributor,3-5 years,Hybrid,4.667,5.0,3.667,4.667,4.667,4.533,88.3,3.667
R03393,Finance & Legal,DE,EMEA,Women,30-39,Team lead,3-5 years,Hybrid,4.0,3.0,3.333,3.667,3.667,3.533,63.3,3.667
R03394,Finance & Legal,DE,EMEA,Men,40-49,Individual contributor,1-2 years,Hybrid,4.333,4.0,4.667,4.667,3.667,4.267,81.7,4.0
R03395,Finance & Legal,DE,EMEA,Men,60+,Individual contributor,3-5 years,Onsite,4.667,4.667,4.333,2.333,4.333,4.067,76.7,3.667
R03396,Finance & Legal,DE,EMEA,Men,18-29,Individual contributor,10 years +,Hybrid,5.0,4.0,4.333,3.667,3.667,4.133,78.3,4.667
R03397,Finance & Legal,DE,EMEA,Women,60+,Individual contributor,1-2 years,Remote,3.667,4.667,4.667,4.0,4.667,4.333,83.3,3.667
R03398,Finance & Legal,DE,EMEA,Men,30-39,Individual contributor,6-10 years,Hybrid,4.333,4.333,4.0,3.333,5.0,4.2,80.0,3.667
R03399,Finance & Legal,DE,EMEA,Men,60+,Individual contributor,< 1 year,Onsite,4.667,3.667,5.0,4.333,5.0,4.533,88.3,5.0
R03400,Finance & Legal,DE,EMEA,Men,30-39,Individual contributor,3-5 years,Remote,4.667,4.333,4.333,1.333,4.333,3.8,70.0,3.667
R03402,Finance & Legal,DE,EMEA,Men,30-39,Individual contributor,< 1 year,Hybrid,5.0,5.0,4.667,4.333,4.667,4.733,93.3,5.0
R03403,Finance & Legal,DE,EMEA,Women,40-49,Individual contributor,6-10 years,Onsite,5.0,4.333,4.667,3.667,4.333,4.4,85.0,4.333
R03404,Finance & Legal,DE,EMEA,Women,40-49,Individual contributor,3-5 years,Hybrid,4.333,4.333,5.0,3.0,3.667,4.067,76.7,4.333
R03405,Finance & Legal,DE,EMEA,Women,40-49,Individual contributor,3-5 years,Onsite,3.0,5.0,4.333,4.333,4.0,4.133,78.3,4.667
R03406,Finance & Legal,PL,EMEA,Men,18-29,Individual contributor,10 years +,Remote,4.0,2.333,2.0,4.333,5.0,3.533,63.3,2.0
R03408,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,3-5 years,Remote,5.0,4.667,5.0,2.333,5.0,4.4,85.0,5.0
R03409,Finance & Legal,PL,EMEA,Women,18-29,Individual contributor,1-2 years,Onsite,4.333,4.0,3.0,3.0,4.333,3.733,68.3,3.333
R03410,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,1-2 years,Onsite,4.667,4.0,5.0,2.0,5.0,4.133,78.3,4.0
R03411,Finance & Legal,PL,EMEA,Men,18-29,Team lead,3-5 years,Hybrid,5.0,5.0,3.0,2.333,4.333,3.933,73.3,4.667
R03412,Finance & Legal,PL,EMEA,Men,30-39,Team lead,< 1 year,Remote,3.667,4.0,5.0,3.0,5.0,4.133,78.3,4.667
R03414,Finance & Legal,PL,EMEA,Men,30-39,Team lead,6-10 years,Onsite,3.333,3.333,4.0,2.667,4.333,3.533,63.3,3.0
R03415,Finance & Legal,PL,EMEA,Women,18-29,Individual contributor,6-10 years,Remote,4.333,3.333,2.667,2.333,4.333,3.4,60.0,3.667
R03416,Finance & Legal,PL,EMEA,Men,60+,Individual contributor,1-2 years,Remote,5.0,2.667,3.333,4.667,3.667,3.867,71.7,3.0
R03417,Finance & Legal,PL,EMEA,Men,30-39,Individual contributor,6-10 years,Onsite,3.667,2.0,4.0,3.0,4.0,3.333,58.3,4.0
R03418,Finance & Legal,PL,EMEA,Men,40-49,Individual contributor,1-2 years,Hybrid,5.0,4.667,3.333,3.0,5.0,4.2,80.0,4.667
R03419,Finance & Legal,PL,EMEA,Women,40-49,Team lead,3-5 years,Onsite,4.0,4.0,3.0,3.667,5.0,3.933,73.3,3.333
R03420,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,< 1 year,Onsite,3.667,4.333,3.333,5.0,4.333,4.133,78.3,4.667
