response_id,team_id,department,country,region,gender_group,age_band,job_level,tenure_band,work_model,shift_worker,responded,submitted_date,enps,bel_01,bel_02,bel_03,voi_01,voi_02,voi_03,psy_01,psy_02,psy_03,fair_01,fair_02,fair_03,ldr_01,ldr_02,ldr_03,inc_out_01,inc_out_02,inc_out_03
R03287,T133,Finance & Legal,PL,EMEA,Men,40-49,Individual contributor,< 1 year,Onsite,0,1,2026-05-16,9,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5
R03288,T133,Finance & Legal,PL,EMEA,Women,18-29,Individual contributor,3-5 years,Remote,0,1,2026-05-17,9,5,5,5,4,4,4,5,4,5,3,3,2,5,5,5,3,4,5
R03289,T133,Finance & Legal,PL,EMEA,Women,40-49,Team lead,6-10 years,Hybrid,0,1,2026-05-10,10,5,5,5,3,3,3,3,5,3,3,4,3,3,5,4,5,5,5
R03290,T133,Finance & Legal,PL,EMEA,Non-binary / self-described,18-29,Individual contributor,1-2 years,Hybrid,0,1,2026-05-18,7,5,4,4,2,2,3,4,4,5,4,3,4,5,5,5,4,4,3
R03291,T133,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,3-5 years,Onsite,0,1,2026-05-18,8,5,5,5,4,4,3,3,5,4,3,3,4,5,5,4,5,4,4
R03292,T133,Finance & Legal,PL,EMEA,Women,50-59,Individual contributor,10 years +,Remote,0,1,2026-05-06,7,4,5,5,4,4,5,4,4,4,2,2,2,5,4,5,4,2,3
R03293,T133,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,3-5 years,Hybrid,0,1,2026-05-16,9,5,4,5,4,5,3,4,5,5,3,3,3,5,4,4,4,4,4
R03294,T133,Finance & Legal,PL,EMEA,Men,40-49,Individual contributor,6-10 years,Onsite,0,1,2026-05-04,9,5,5,5,3,4,3,4,3,4,3,3,2,5,4,5,5,4,4
R03295,T133,Finance & Legal,PL,EMEA,Men,60+,Individual contributor,< 1 year,Remote,0,1,2026-05-07,7,5,5,4,4,4,3,3,3,5,3,3,4,4,5,4,4,4,4
R03296,T133,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,< 1 year,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R03297,T133,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,3-5 years,Onsite,0,1,2026-05-16,9,5,5,4,3,3,4,5,5,5,4,4,5,5,5,5,5,4,4
R03298,T133,Finance & Legal,PL,EMEA,Men,40-49,Individual contributor,3-5 years,Hybrid,0,1,2026-05-06,7,5,5,5,4,4,3,5,5,5,3,2,4,5,5,5,5,5,5
R03299,T133,Finance & Legal,PL,EMEA,Women,60+,Individual contributor,6-10 years,Onsite,0,1,2026-05-21,7,5,5,5,3,3,4,3,3,4,3,2,3,4,4,4,5,4,3
R03300,T133,Finance & Legal,PL,EMEA,Men,40-49,Individual contributor,1-2 years,Onsite,0,1,2026-05-18,8,5,5,5,5,5,4,3,5,4,2,3,3,5,5,5,4,5,5
R03301,T133,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,1-2 years,Remote,0,1,2026-05-21,8,5,5,5,4,4,3,4,4,5,2,1,3,4,2,4,3,5,3
R03302,T134,Finance & Legal,US,North America,Non-binary / self-described,30-39,Individual contributor,3-5 years,Remote,0,1,2026-05-12,9,2,2,3,4,5,4,4,4,4,3,3,3,2,2,3,4,4,3
R03303,T134,Finance & Legal,US,North America,Non-binary / self-described,30-39,Individual contributor,6-10 years,Hybrid,0,1,2026-05-04,5,5,5,5,2,3,4,2,1,3,4,4,3,4,3,3,3,3,2
R03304,T134,Finance & Legal,US,North America,Men,18-29,Individual contributor,1-2 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R03305,T134,Finance & Legal,US,North America,Men,50-59,Individual contributor,6-10 years,Onsite,0,1,2026-05-15,9,5,5,5,4,4,4,3,3,4,2,1,3,5,5,5,4,5,5
R03306,T134,Finance & Legal,US,North America,Non-binary / self-described,30-39,Team lead,10 years +,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R03307,T134,Finance & Legal,US,North America,Men,40-49,Team lead,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R03308,T134,Finance & Legal,US,North America,Men,40-49,Team lead,1-2 years,Onsite,0,1,2026-05-17,7,3,5,3,4,4,3,4,5,4,3,3,4,5,5,5,3,4,3
R03309,T134,Finance & Legal,US,North America,Men,18-29,Team lead,10 years +,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R03310,T134,Finance & Legal,US,North America,Men,40-49,Individual contributor,1-2 years,Hybrid,0,1,2026-05-04,5,4,3,4,5,4,4,2,3,2,3,4,5,5,5,4,4,3,4
R03311,T134,Finance & Legal,US,North America,Women,40-49,Team lead,< 1 year,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R03312,T134,Finance & Legal,US,North America,Men,18-29,Individual contributor,< 1 year,Onsite,0,1,2026-05-20,5,5,5,5,4,4,2,5,4,5,3,2,2,3,4,4,2,2,3
R03313,T134,Finance & Legal,US,North America,Women,40-49,Individual contributor,1-2 years,Hybrid,0,1,2026-05-06,8,2,4,3,2,2,2,3,3,3,3,2,4,4,4,4,2,3,4
R03314,T134,Finance & Legal,US,North America,Men,30-39,Individual contributor,10 years +,Remote,0,1,2026-05-05,8,4,4,3,5,4,3,5,5,5,3,5,3,5,5,5,4,4,4
R03315,T134,Finance & Legal,US,North America,Women,50-59,Individual contributor,1-2 years,Onsite,0,1,2026-05-12,9,4,5,5,5,4,4,4,5,5,3,1,3,2,3,3,5,4,5
R03316,T134,Finance & Legal,US,North America,Women,40-49,Individual contributor,< 1 year,Onsite,0,1,2026-05-21,7,4,5,3,5,5,5,5,4,5,4,3,3,5,5,5,3,3,4
R03317,T134,Finance & Legal,US,North America,Women,18-29,Individual contributor,6-10 years,Remote,0,1,2026-05-04,7,2,4,4,4,5,4,4,2,3,5,2,3,2,3,2,5,4,4
R03318,T134,Finance & Legal,US,North America,Women,18-29,Individual contributor,< 1 year,Onsite,0,1,2026-05-13,7,3,3,3,3,4,4,3,5,4,5,4,5,4,4,3,3,4,4
R03319,T134,Finance & Legal,US,North America,Men,18-29,Individual contributor,6-10 years,Hybrid,0,1,2026-05-16,6,3,4,3,2,4,3,2,3,4,2,1,2,3,3,4,3,3,4
R03320,T134,Finance & Legal,US,North America,Women,30-39,Individual contributor,1-2 years,Onsite,0,1,2026-05-04,8,4,5,4,4,4,4,3,4,5,5,5,5,5,4,4,3,4,4
R03321,T134,Finance & Legal,US,North America,Women,30-39,Team lead,1-2 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R03322,T134,Finance & Legal,US,North America,Women,40-49,Individual contributor,6-10 years,Hybrid,0,1,2026-05-07,8,5,5,5,4,4,2,3,2,4,3,2,4,5,5,5,5,3,4
R03323,T134,Finance & Legal,US,North America,Women,18-29,Individual contributor,< 1 year,Remote,0,1,2026-05-21,8,2,5,4,4,5,5,4,4,4,4,4,5,4,3,4,5,3,5
R03324,T134,Finance & Legal,US,North America,Women,18-29,Individual contributor,1-2 years,Hybrid,0,1,2026-05-05,9,4,5,5,5,4,3,5,5,5,3,4,3,4,4,3,5,3,5
R03325,T134,Finance & Legal,US,North America,Women,18-29,Manager,1-2 years,Onsite,0,1,2026-05-17,9,4,5,5,4,3,4,4,3,4,4,5,5,5,5,5,5,4,4
R03326,T134,Finance & Legal,US,North America,Men,40-49,Team lead,< 1 year,Remote,0,1,2026-05-22,8,5,5,4,5,5,5,5,5,5,2,3,4,5,4,4,5,4,5
R03327,T134,Finance & Legal,US,North America,Women,40-49,Team lead,3-5 years,Remote,0,1,2026-05-05,9,2,3,3,4,4,4,4,4,5,4,3,2,5,5,4,5,4,4
R03328,T134,Finance & Legal,US,North America,Men,18-29,Individual contributor,6-10 years,Onsite,0,1,2026-05-05,10,3,5,4,5,5,5,4,5,4,5,4,5,5,5,3,5,5,5
R03329,T134,Finance & Legal,US,North America,Women,40-49,Individual contributor,6-10 years,Remote,0,1,2026-05-04,6,4,4,4,2,3,3,2,3,4,3,5,3,5,3,4,3,2,3
R03330,T134,Finance & Legal,US,North America,Men,40-49,Individual contributor,10 years +,Onsite,0,1,2026-05-22,9,3,3,4,4,5,5,3,3,4,4,2,3,3,4,4,5,4,4
R03331,T134,Finance & Legal,US,North America,Women,50-59,Team lead,3-5 years,Onsite,0,1,2026-05-04,8,5,5,3,2,4,3,4,4,5,4,4,3,4,5,5,4,3,4
R03332,T134,Finance & Legal,US,North America,Men,30-39,Team lead,6-10 years,Onsite,0,1,2026-05-05,8,4,4,3,5,4,5,3,2,3,3,3,4,3,4,4,4,4,4
R03333,T134,Finance & Legal,US,North America,Men,18-29,Individual contributor,3-5 years,Onsite,0,1,2026-05-10,8,4,5,4,5,4,5,5,4,5,4,4,4,3,4,4,4,5,5
R03334,T134,Finance & Legal,US,North America,Men,30-39,Individual contributor,3-5 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R03335,T134,Finance & Legal,US,North America,Women,30-39,Individual contributor,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R03336,T134,Finance & Legal,US,North America,Women,18-29,Team lead,10 years +,Onsite,0,1,2026-05-16,7,5,5,4,5,4,5,4,5,5,4,4,4,5,5,4,3,3,4
R03337,T134,Finance & Legal,US,North America,Men,30-39,Individual contributor,6-10 years,Remote,0,1,2026-05-18,8,5,5,5,5,4,4,4,4,3,5,5,5,5,4,3,3,3,3
R03338,T134,Finance & Legal,US,North America,Men,40-49,Individual contributor,< 1 year,Onsite,0,1,2026-05-16,8,4,5,5,4,4,3,5,5,5,5,4,4,3,5,4,5,5,4
R03339,T134,Finance & Legal,US,North America,Women,60+,Individual contributor,3-5 years,Onsite,0,1,2026-05-05,9,4,4,4,3,4,3,4,3,3,4,4,4,3,3,4,5,5,4
R03340,T134,Finance & Legal,US,North America,Women,18-29,Individual contributor,1-2 years,Onsite,0,1,2026-05-12,6,4,5,4,2,3,3,5,5,5,4,4,5,4,4,5,5,3,4
R03341,T134,Finance & Legal,US,North America,Men,30-39,Individual contributor,< 1 year,Hybrid,0,1,2026-05-18,10,5,4,4,3,4,4,5,4,3,4,4,4,4,5,5,5,5,5
R03342,T134,Finance & Legal,US,North America,Women,30-39,Individual contributor,< 1 year,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R03343,T134,Finance & Legal,US,North America,Men,30-39,Individual contributor,10 years +,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R03344,T134,Finance & Legal,US,North America,Men,30-39,Individual contributor,10 years +,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R03345,T134,Finance & Legal,US,North America,Men,40-49,Individual contributor,10 years +,Onsite,0,1,2026-05-15,8,4,4,4,3,3,5,2,2,2,4,2,4,5,5,4,5,4,4
R03346,T134,Finance & Legal,US,North America,Men,30-39,Team lead,3-5 years,Onsite,0,1,2026-05-04,6,4,3,2,4,5,4,4,4,4,1,2,4,3,4,2,4,3,3
R03347,T134,Finance & Legal,US,North America,Men,30-39,Individual contributor,6-10 years,Remote,0,0,,,,,,,,,,,,,,,,,,,,
R03348,T135,Finance & Legal,US,North America,Men,18-29,Individual contributor,6-10 years,Onsite,0,1,2026-05-21,10,3,5,3,3,4,3,3,3,4,3,4,4,3,3,4,4,3,3
R03349,T135,Finance & Legal,US,North America,Men,40-49,Team lead,3-5 years,Hybrid,0,1,2026-05-13,6,5,5,5,3,4,3,3,5,4,3,2,3,5,4,3,4,3,3
R03350,T135,Finance & Legal,US,North America,Men,60+,Team lead,6-10 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R03351,T135,Finance & Legal,US,North America,Women,18-29,Individual contributor,1-2 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R03352,T135,Finance & Legal,US,North America,Women,40-49,Individual contributor,6-10 years,Hybrid,0,1,2026-05-15,8,4,4,3,5,5,4,4,4,4,3,4,5,5,4,4,5,5,4
R03353,T135,Finance & Legal,US,North America,Women,30-39,Individual contributor,< 1 year,Onsite,0,1,2026-05-16,7,4,3,4,4,5,4,3,3,3,4,4,4,5,3,4,5,4,3
R03354,T135,Finance & Legal,US,North America,Men,50-59,Manager,6-10 years,Remote,0,1,2026-05-05,8,4,5,4,5,5,5,5,5,4,4,3,4,4,5,4,5,4,4
R03355,T135,Finance & Legal,US,North America,Non-binary / self-described,18-29,Individual contributor,3-5 years,Remote,0,1,2026-05-15,6,4,5,4,4,4,3,3,3,4,4,3,3,5,5,5,4,4,4
R03356,T135,Finance & Legal,US,North America,Women,40-49,Team lead,1-2 years,Onsite,0,1,2026-05-20,6,5,4,4,3,3,4,2,2,3,4,5,4,2,2,4,4,4,3
R03357,T135,Finance & Legal,US,North America,Women,18-29,Manager,< 1 year,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R03358,T135,Finance & Legal,US,North America,Men,40-49,Manager,1-2 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R03359,T135,Finance & Legal,US,North America,Women,30-39,Individual contributor,1-2 years,Onsite,0,1,2026-05-04,7,4,2,3,4,3,4,3,4,4,4,4,2,5,4,5,5,4,5
R03360,T135,Finance & Legal,US,North America,Women,30-39,Individual contributor,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R03361,T135,Finance & Legal,US,North America,Women,40-49,Individual contributor,6-10 years,Hybrid,0,1,2026-05-20,7,5,5,4,4,4,3,4,3,4,2,2,2,4,3,4,3,3,4
R03362,T135,Finance & Legal,US,North America,Men,50-59,Manager,3-5 years,Onsite,0,1,2026-05-06,8,5,4,5,3,2,3,5,5,5,5,4,4,5,4,4,4,4,4
R03363,T135,Finance & Legal,US,North America,Women,30-39,Individual contributor,< 1 year,Hybrid,0,1,2026-05-21,8,4,5,4,3,4,4,5,4,5,3,4,4,4,5,4,4,4,5
R03364,T135,Finance & Legal,US,North America,Men,18-29,Individual contributor,1-2 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R03365,T135,Finance & Legal,US,North America,Men,40-49,Individual contributor,3-5 years,Hybrid,0,1,2026-05-06,7,5,5,4,2,3,3,3,4,5,3,2,4,2,3,2,5,3,4
R03366,T135,Finance & Legal,US,North America,Women,50-59,Team lead,1-2 years,Onsite,0,1,2026-05-16,9,5,5,5,4,4,5,4,4,4,4,4,3,4,4,4,5,4,4
R03367,T135,Finance & Legal,US,North America,Women,30-39,Individual contributor,< 1 year,Onsite,0,1,2026-05-08,5,5,5,3,4,4,5,4,4,4,3,3,3,4,3,2,3,4,2
R03368,T135,Finance & Legal,US,North America,Men,50-59,Individual contributor,3-5 years,Hybrid,0,1,2026-05-17,7,5,5,4,4,2,3,4,4,3,3,2,4,4,4,3,4,4,4
R03369,T135,Finance & Legal,US,North America,Men,30-39,Individual contributor,3-5 years,Hybrid,0,1,2026-05-08,8,4,5,5,4,5,4,3,3,4,2,3,4,5,4,5,4,2,3
R03370,T135,Finance & Legal,US,North America,Men,18-29,Individual contributor,10 years +,Hybrid,0,1,2026-05-10,9,1,3,2,4,4,5,5,4,5,2,2,3,4,3,3,5,5,3
R03371,T135,Finance & Legal,US,North America,Women,40-49,Individual contributor,< 1 year,Onsite,0,1,2026-05-05,8,5,4,5,2,3,2,4,4,4,4,4,5,5,4,4,4,5,4
R03372,T135,Finance & Legal,US,North America,Men,40-49,Individual contributor,< 1 year,Onsite,0,1,2026-05-04,10,5,4,5,2,4,3,5,4,5,2,3,3,5,4,4,5,5,4
R03373,T135,Finance & Legal,US,North America,Men,40-49,Individual contributor,< 1 year,Onsite,0,1,2026-05-16,7,4,4,3,4,4,4,5,4,5,3,2,4,5,5,5,4,5,3
R03374,T135,Finance & Legal,US,North America,Women,30-39,Individual contributor,1-2 years,Hybrid,0,1,2026-05-05,10,4,3,4,5,3,5,4,4,5,5,4,5,5,5,5,4,4,3
R03375,T135,Finance & Legal,US,North America,Non-binary / self-described,40-49,Team lead,3-5 years,Onsite,0,1,2026-05-16,6,4,5,4,2,2,4,3,4,5,3,3,3,5,5,4,3,3,3
R03376,T135,Finance & Legal,US,North America,Men,30-39,Individual contributor,1-2 years,Hybrid,0,1,2026-05-13,6,4,4,3,4,4,4,4,4,4,3,2,2,4,5,5,3,2,2
R03377,T135,Finance & Legal,US,North America,Women,30-39,Individual contributor,10 years +,Onsite,0,1,2026-05-05,6,4,5,5,3,3,3,4,3,5,3,3,4,3,2,3,5,5,4
R03378,T136,Finance & Legal,DE,EMEA,Women,60+,Individual contributor,1-2 years,Onsite,0,1,2026-05-22,6,4,5,4,3,2,3,4,4,5,4,4,3,4,5,5,4,3,2
R03379,T136,Finance & Legal,DE,EMEA,Women,40-49,Manager,1-2 years,Hybrid,0,1,2026-05-08,8,5,5,5,5,5,5,4,3,4,5,5,5,5,5,5,5,5,5
R03380,T136,Finance & Legal,DE,EMEA,Women,30-39,Individual contributor,10 years +,Onsite,0,1,2026-05-07,7,3,1,2,5,4,4,3,1,5,4,5,5,5,5,5,4,4,4
R03381,T136,Finance & Legal,DE,EMEA,Non-binary / self-described,30-39,Individual contributor,3-5 years,Hybrid,0,1,2026-05-05,8,5,5,4,5,5,4,3,4,4,3,3,4,5,4,3,3,3,3
R03382,T136,Finance & Legal,DE,EMEA,Men,40-49,Individual contributor,1-2 years,Hybrid,0,1,2026-05-22,7,4,3,3,5,5,5,3,4,4,5,5,5,5,4,5,3,4,2
R03383,T136,Finance & Legal,DE,EMEA,Women,40-49,Team lead,1-2 years,Hybrid,0,1,2026-05-06,6,5,5,5,4,5,5,5,5,5,3,3,4,4,4,4,3,4,3
R03384,T136,Finance & Legal,DE,EMEA,Non-binary / self-described,30-39,Individual contributor,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R03385,T136,Finance & Legal,DE,EMEA,Women,50-59,Individual contributor,6-10 years,Onsite,0,1,2026-05-22,9,5,5,3,4,5,5,5,4,4,5,4,3,4,4,4,5,5,4
R03386,T136,Finance & Legal,DE,EMEA,Men,40-49,Individual contributor,< 1 year,Onsite,0,1,2026-05-20,7,3,3,3,5,5,5,5,4,5,3,4,4,3,5,3,5,4,3
R03387,T136,Finance & Legal,DE,EMEA,Men,40-49,Individual contributor,3-5 years,Remote,0,1,2026-05-22,7,3,4,4,5,5,5,4,5,5,3,3,3,5,4,4,5,3,3
R03388,T136,Finance & Legal,DE,EMEA,Men,40-49,Team lead,6-10 years,Onsite,0,1,2026-05-22,9,5,4,5,5,4,4,5,5,5,5,5,5,3,5,4,5,5,5
R03389,T136,Finance & Legal,DE,EMEA,Women,30-39,Individual contributor,1-2 years,Hybrid,0,1,2026-05-07,10,4,5,5,5,5,4,5,5,5,5,4,5,3,4,3,4,4,3
R03390,T136,Finance & Legal,DE,EMEA,Women,60+,Individual contributor,1-2 years,Hybrid,0,1,2026-05-16,9,4,5,4,5,5,5,5,4,4,3,4,4,4,4,3,5,4,5
R03391,T136,Finance & Legal,DE,EMEA,Men,30-39,Individual contributor,10 years +,Hybrid,0,1,2026-05-21,5,5,5,4,4,5,5,5,5,5,4,3,4,5,4,4,3,3,4
R03392,T136,Finance & Legal,DE,EMEA,Women,40-49,Individual contributor,3-5 years,Hybrid,0,1,2026-05-15,6,4,5,5,5,5,5,3,4,4,5,5,4,5,5,4,4,4,3
R03393,T136,Finance & Legal,DE,EMEA,Women,30-39,Team lead,3-5 years,Hybrid,0,1,2026-05-20,6,3,4,5,4,2,3,3,3,4,4,2,5,4,3,4,4,4,3
R03394,T136,Finance & Legal,DE,EMEA,Men,40-49,Individual contributor,1-2 years,Hybrid,0,1,2026-05-21,6,4,5,4,5,4,3,5,4,5,4,5,5,3,4,4,4,4,4
R03395,T136,Finance & Legal,DE,EMEA,Men,60+,Individual contributor,3-5 years,Onsite,0,1,2026-05-20,6,5,4,5,5,4,5,3,5,5,2,3,2,5,4,4,5,3,3
R03396,T136,Finance & Legal,DE,EMEA,Men,18-29,Individual contributor,10 years +,Hybrid,0,1,2026-05-21,9,5,5,5,4,4,4,5,4,4,4,4,3,3,4,4,5,4,5
R03397,T136,Finance & Legal,DE,EMEA,Women,60+,Individual contributor,1-2 years,Remote,0,1,2026-05-13,4,5,4,2,4,5,5,5,5,4,4,4,4,5,5,4,3,5,3
R03398,T136,Finance & Legal,DE,EMEA,Men,30-39,Individual contributor,6-10 years,Hybrid,0,1,2026-05-22,8,5,3,5,4,5,4,4,4,4,4,2,4,5,5,5,3,5,3
R03399,T136,Finance & Legal,DE,EMEA,Men,60+,Individual contributor,< 1 year,Onsite,0,1,2026-05-21,10,5,4,5,3,4,4,5,5,5,4,5,4,5,5,5,5,5,5
R03400,T136,Finance & Legal,DE,EMEA,Men,30-39,Individual contributor,3-5 years,Remote,0,1,2026-05-22,8,5,5,4,4,4,5,5,4,4,1,1,2,4,5,4,5,3,3
R03401,T136,Finance & Legal,DE,EMEA,Women,30-39,Individual contributor,< 1 year,Remote,0,0,,,,,,,,,,,,,,,,,,,,
R03402,T136,Finance & Legal,DE,EMEA,Men,30-39,Individual contributor,< 1 year,Hybrid,0,1,2026-05-21,10,5,5,5,5,5,5,5,4,5,4,4,5,5,5,4,5,5,5
R03403,T136,Finance & Legal,DE,EMEA,Women,40-49,Individual contributor,6-10 years,Onsite,0,1,2026-05-12,9,5,5,5,4,4,5,4,5,5,4,4,3,5,4,4,5,4,4
R03404,T136,Finance & Legal,DE,EMEA,Women,40-49,Individual contributor,3-5 years,Hybrid,0,1,2026-05-17,6,4,5,4,5,5,3,5,5,5,2,4,3,4,3,4,5,4,4
R03405,T136,Finance & Legal,DE,EMEA,Women,40-49,Individual contributor,3-5 years,Onsite,0,1,2026-05-05,9,2,4,3,5,5,5,4,4,5,4,4,5,4,4,4,5,4,5
R03406,T137,Finance & Legal,PL,EMEA,Men,18-29,Individual contributor,10 years +,Remote,0,1,2026-05-22,7,4,4,4,3,1,3,2,2,2,4,4,5,5,5,5,3,2,1
R03407,T137,Finance & Legal,PL,EMEA,Men,50-59,Individual contributor,6-10 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R03408,T137,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,3-5 years,Remote,0,1,2026-05-15,9,5,5,5,5,5,4,5,5,5,1,2,4,5,5,5,5,5,5
R03409,T137,Finance & Legal,PL,EMEA,Women,18-29,Individual contributor,1-2 years,Onsite,0,1,2026-05-14,7,4,4,5,4,5,3,3,2,4,3,3,3,4,5,4,5,3,2
R03410,T137,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,1-2 years,Onsite,0,1,2026-05-06,6,5,5,4,3,4,5,5,5,5,2,2,2,5,5,5,4,4,4
R03411,T137,Finance & Legal,PL,EMEA,Men,18-29,Team lead,3-5 years,Hybrid,0,1,2026-05-06,10,5,5,5,5,5,5,4,3,2,3,1,3,5,3,5,5,4,5
R03412,T137,Finance & Legal,PL,EMEA,Men,30-39,Team lead,< 1 year,Remote,0,1,2026-05-22,8,4,3,4,4,4,4,5,5,5,3,2,4,5,5,5,5,4,5
R03413,T137,Finance & Legal,PL,EMEA,Women,50-59,Manager,< 1 year,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R03414,T137,Finance & Legal,PL,EMEA,Men,30-39,Team lead,6-10 years,Onsite,0,1,2026-05-06,5,3,4,3,4,3,3,4,3,5,3,2,3,4,5,4,4,3,2
R03415,T137,Finance & Legal,PL,EMEA,Women,18-29,Individual contributor,6-10 years,Remote,0,1,2026-05-22,8,5,4,4,4,3,3,3,2,3,2,3,2,4,5,4,4,4,3
R03416,T137,Finance & Legal,PL,EMEA,Men,60+,Individual contributor,1-2 years,Remote,0,1,2026-05-04,6,5,5,5,3,3,2,4,2,4,5,4,5,3,4,4,3,4,2
R03417,T137,Finance & Legal,PL,EMEA,Men,30-39,Individual contributor,6-10 years,Onsite,0,1,2026-05-09,7,4,3,4,2,3,1,4,5,3,3,3,3,4,4,4,4,4,4
R03418,T137,Finance & Legal,PL,EMEA,Men,40-49,Individual contributor,1-2 years,Hybrid,0,1,2026-05-04,10,5,5,5,5,5,4,3,3,4,3,3,3,5,5,5,5,5,4
R03419,T137,Finance & Legal,PL,EMEA,Women,40-49,Team lead,3-5 years,Onsite,0,1,2026-05-17,8,4,4,4,4,5,3,2,3,4,4,3,4,5,5,5,4,3,3
R03420,T137,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,< 1 year,Onsite,0,1,2026-05-15,10,3,4,4,3,5,5,4,3,3,5,5,5,5,4,4,5,4,5
R03421,T137,Finance & Legal,PL,EMEA,Men,40-49,Individual contributor,3-5 years,Onsite,0,1,2026-05-12,9,3,2,4,3,4,3,3,3,3,3,2,4,5,4,5,5,5,3
R03422,T137,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,3-5 years,Onsite,0,1,2026-05-22,5,4,5,4,3,3,3,2,3,4,3,3,3,4,4,4,4,3,4
R03423,T137,Finance & Legal,PL,EMEA,Women,40-49,Individual contributor,1-2 years,Hybrid,0,1,2026-05-14,8,4,5,5,2,3,3,5,5,5,2,3,4,5,5,5,4,5,5
R03424,T137,Finance & Legal,PL,EMEA,Women,60+,Team lead,3-5 years,Hybrid,0,1,2026-05-04,6,5,5,5,5,5,4,3,3,4,3,3,2,5,5,4,4,5,3
R03425,T138,Finance & Legal,SG,APAC,Women,30-39,Manager,< 1 year,Hybrid,0,1,2026-05-19,9,5,5,4,3,4,4,4,4,5,5,5,5,4,5,5,5,4,2
R03426,T138,Finance & Legal,SG,APAC,Men,30-39,Team lead,3-5 years,Onsite,0,1,2026-05-22,10,5,4,5,3,4,4,3,4,5,5,4,5,3,4,5,5,3,4
R03427,T138,Finance & Legal,SG,APAC,Women,30-39,Individual contributor,10 years +,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R03428,T138,Finance & Legal,SG,APAC,Women,18-29,Individual contributor,< 1 year,Onsite,0,1,2026-05-06,8,4,4,4,4,4,3,5,4,4,4,4,4,5,5,5,5,4,4
R03429,T138,Finance & Legal,SG,APAC,Women,30-39,Individual contributor,3-5 years,Onsite,0,1,2026-05-21,9,5,5,3,4,5,4,4,3,3,3,5,5,5,5,4,4,4,3
R03430,T138,Finance & Legal,SG,APAC,Women,30-39,Individual contributor,6-10 years,Hybrid,0,1,2026-05-04,9,5,5,5,5,5,5,2,1,3,4,4,3,5,5,5,5,4,5
R03431,T138,Finance & Legal,SG,APAC,Women,50-59,Team lead,3-5 years,Remote,0,1,2026-05-22,7,4,4,4,4,5,5,5,4,5,5,3,5,4,4,3,4,5,4
R03432,T138,Finance & Legal,SG,APAC,Women,30-39,Individual contributor,10 years +,Remote,0,1,2026-05-16,8,5,5,5,4,4,5,4,5,4,1,3,3,5,5,5,4,4,5
R03433,T138,Finance & Legal,SG,APAC,Women,30-39,Individual contributor,< 1 year,Hybrid,0,1,2026-05-19,8,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,4
R03434,T138,Finance & Legal,SG,APAC,Men,18-29,Individual contributor,6-10 years,Remote,0,1,2026-05-06,6,4,4,4,4,4,3,2,3,2,4,4,5,4,4,4,4,3,4
R03435,T138,Finance & Legal,SG,APAC,Men,60+,Individual contributor,1-2 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R03436,T138,Finance & Legal,SG,APAC,Men,60+,Individual contributor,6-10 years,Onsite,0,1,2026-05-11,9,5,5,5,5,5,5,4,4,5,1,3,3,5,5,5,5,5,4
R03437,T138,Finance & Legal,SG,APAC,Women,30-39,Individual contributor,< 1 year,Hybrid,0,1,2026-05-15,7,5,5,5,3,4,4,5,5,4,5,4,3,5,5,5,4,5,5
